FID,FID_1,FID_1_1,DISTRICTID,NAME,AGENCY,AGENCYURL,CONTACT,PHONE,EMAIL,SUBTYPEFIE,LASTUPDATE,LASTEDITOR,created_us,created_da,last_edite,last_edi_1,SHAPE_Leng,SHAPE_Area,Count_,Sum_Zip,Sum_Buildi,Sum_Number,Sum_Width,Sum_Length,Sum_Square,Sum_Numb_1,Sum_Occupa,Sum_Latitu,Sum_YearBu,Sum_Longit,Sum_Assess,Sum_Statio,Count_1,Sum_totalR,Sum_Exposu,Sum_Patien,Sum_RunNum,Sum_Lati_1,Sum_Long_1
175,175,175,1510,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,22860.108480100000000,7589301.923619999600000,3,184845,25.000000000000000,6,0,0,134400,86,0,122.398790000000010,2000,-268.832058200000010,0,45,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
176,176,176,1514,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,11670.671914000000000,8084680.804419999900000,25,1540341,192.000000000000000,12,450,830,125600,0,620,1019.690729400000000,0,-2240.183225700000100,0,330,1,2094,1,0,202000000000.000000000000000,40.789481000000002,-89.606384000000006
177,177,177,1524,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,11522.065534600000000,7777923.761789999900000,1,61614,0.000000000000000,0,0,0,0,0,0,40.785180699999998,0,-89.602384700000002,0,15,1,2094,1,0,202000000000.000000000000000,40.786814999999997,-89.597516999999996
178,178,178,1525,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,11745.539987500000000,6068151.144059999800000,6,369690,73.000000000000000,6,410,354,16026,0,75,244.746079900000010,0,-537.616509400000040,0,90,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
179,179,179,1526,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,6657.144026410000200,2170409.195050000200000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
180,180,180,1527,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,9755.598420820000700,3412198.060320000200000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
181,181,181,1528,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,8594.704070109999500,4141616.357700000100000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
182,182,182,102,Fire Central,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,9218.585819179999800,3889113.465770000100000,64,3942560,230.000000000000000,89,155,233,2451261,400,1828,2604.265889299999800,9904,-5733.859468400000000,0,71,4,8376,4,0,808000000000.000000000000000,162.766043000000000,-358.366543999999980
183,183,183,104,Fire Central,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,7353.440502610000300,2430087.823210000100000,25,1540059,245.000000000000000,71,491,651,2698942,113,1745,1017.344277800000000,5866,-2239.743644499999800,0,24,1,2094,1,0,202000000000.000000000000000,40.693410999999998,-89.587633999999994
184,184,184,110,Fire Central,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,7246.080870320000000,2984028.298400000200000,8,492823,20.000000000000000,5,40,250,28600,40,65,325.665791399999990,0,-716.755596999999970,0,24,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
185,185,185,111,Fire Central,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,7997.908905850000300,2311033.460980000000000,11,677633,67.000000000000000,10,325,678,102130,75,69,447.682651099999990,3947,-985.411743099999970,0,20,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
186,186,186,201,Fire Station 2,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,10684.315398600000000,3149208.927430000200000,15,924075,36.000000000000000,10,180,350,73900,0,285,610.237991299999980,2017,-1344.066032400000000,0,47,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
187,187,187,202,Fire Station 2,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,6464.322788460000100,2225529.337090000000000,5,308025,50.000000000000000,7,0,0,9975,44,0,203.423708699999990,0,-448.001228299999980,0,40,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
188,188,188,205,Fire Station 2,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,4322.242193180000000,938561.655693999960000,16,985652,135.000000000000000,15,255,440,140825,0,902,650.970647300000000,0,-1433.534073000000000,0,90,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
189,189,189,418,Fire Station 4,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,5253.510848089999900,1402604.690770000000000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
190,190,190,304,Fire Station 3,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,13070.691837400000000,6471197.993459999600000,7,431228,0.000000000000000,0,0,0,0,0,0,284.950878400000020,0,-627.378185899999950,0,18,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
191,191,191,411,Fire Station 4,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,14745.326626800001000,9064394.659460000700000,1,61605,40.000000000000000,1,125,180,22500,3,70,40.660761999999998,1977,-89.623095000000006,0,4,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
192,192,192,416,Fire Station 4,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,7591.876075449999900,2406489.470530000000000,1,61605,0.000000000000000,0,0,0,0,0,0,40.673595300000002,0,-89.610987899999998,0,4,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
193,193,193,401,Fire Station 4,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,13942.055744600000000,8727999.250040000300000,4,246422,36.000000000000000,3,292,300,29200,2,0,162.642885900000010,0,-358.536390100000010,30500,16,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
194,194,194,1204,Fire Station 12,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,11226.522047900000000,6000907.009519999800000,5,308048,54.000000000000000,4,267,400,59000,51,210,203.617185500000010,0,-447.778131799999980,0,48,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
195,195,195,1202,Fire Station 12,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,9419.056767629999700,5141195.981920000200000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
196,196,196,1209,Fire Station 12,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,6589.448313889999600,2055472.606690000000000,4,246412,0.000000000000000,0,0,0,0,0,60,162.851492400000010,0,-358.247097100000020,0,16,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
197,197,197,1215,Fire Station 12,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,10377.852513600001000,4052980.255040000200000,1,61614,12.000000000000000,1,50,20,1000,0,0,40.787273399999997,0,-89.574520199999995,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
198,198,198,1218,Fire Station 12,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,8435.229402659999300,4148034.669739999800000,4,246456,57.000000000000000,5,550,900,810000,0,0,163.082417800000000,0,-358.300091800000020,0,48,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
199,199,199,1220,Fire Station 12,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,11926.635779400000000,5907463.091219999800000,9,554526,75.000000000000000,7,250,450,151500,0,0,366.891293200000010,0,-806.140594699999950,0,96,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
200,200,200,1539,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,19938.066322600000000,9660472.352180000400000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
201,201,201,1502,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,16002.963240200001000,10763294.610800000000000,1,61614,0.000000000000000,0,0,0,0,0,0,40.776334800000001,0,-89.602533600000001,0,15,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
202,202,202,1504,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,10635.980440699999000,6457654.153070000000000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
203,203,203,1508,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,9434.236203210000900,5389036.957569999600000,39,2402965,150.000000000000000,17,560,2224,426860,0,120,1590.667760200000000,0,-3495.117538699999800,0,570,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
204,204,204,1509,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,11553.489067500001000,6373476.215049999800000,17,1047446,20.000000000000000,4,260,340,71500,0,186,693.482706000000010,0,-1523.548080000000000,0,220,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
205,205,205,1513,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,7906.330783280000100,3237060.910650000000000,21,1293907,79.000000000000000,9,315,556,45495,0,229,856.428466200000000,1963,-1881.733864099999900,0,288,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
206,206,206,1515,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,11624.998052700001000,4870061.575199999800000,1,61615,0.000000000000000,0,0,0,0,0,150,40.797468500000001,0,-89.611283099999994,0,15,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
207,207,207,1516,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,9316.882619030000600,4964370.507550000200000,19,1170584,155.000000000000000,11,240,505,30280,0,57,775.101395300000040,0,-1702.537516300000100,0,240,1,2094,1,0,202000000000.000000000000000,40.793238799999997,-89.609645099999994
208,208,208,1517,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,8791.478171160000800,4284517.078069999800000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
209,209,209,1201,Fire Station 12,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,12689.498154499999000,6067193.271830000000000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
210,210,210,1221,Fire Station 12,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,19224.425089000000000,8264082.430429999700000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
211,211,211,1606,Fire Station 16,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,12261.947151599999000,7906551.063079999800000,13,800982,169.000000000000000,15,300,455,22175,1,1,530.078102899999980,0,-1165.052842200000000,0,159,1,2094,1,0,202000000000.000000000000000,40.777855700000003,-89.620599200000001
212,212,212,1618,Fire Station 16,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,8109.758007950000300,3312700.129290000100000,1,61615,0.000000000000000,0,0,0,87000,0,400,40.769988400000003,0,-89.632999799999993,0,16,1,2094,1,0,202000000000.000000000000000,40.768453999999998,-89.633253999999994
213,213,213,1622,Fire Station 16,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,8295.883215359999700,3986697.304049999900000,20,1232281,455.000000000000000,26,684,1058,109200,72,0,815.499181000000020,0,-1792.571125700000000,0,240,3,6282,3,0,606000000000.000000000000000,122.316965000000000,-268.889273000000000
214,214,214,1623,Fire Station 16,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,13605.133985400000000,4314964.947390000300000,1,61615,0.000000000000000,0,0,0,0,0,0,40.770515600000003,0,-89.623010199999996,0,16,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
215,215,215,1624,Fire Station 16,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,11781.522730200000000,6993542.219420000000000,1,61614,0.000000000000000,2,0,0,58250,0,413,40.762220399999997,1963,-89.621348600000005,0,16,2,4188,2,0,404000000000.000000000000000,81.526196499999998,-179.249578799999990
216,216,216,1629,Fire Station 16,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,9994.435537819999800,6400347.698119999800000,23,1417122,350.000000000000000,24,1021,1644,536869,0,1385,937.596815200000040,1955,-2061.213179800000000,0,368,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
217,217,217,1633,Fire Station 16,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,11775.334180700000000,6144670.285439999800000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
218,218,218,1634,Fire Station 16,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,8214.166312720000900,3672471.019390000000000,8,492915,36.000000000000000,1,110,370,29700,0,0,326.152637400000000,0,-716.822751400000020,0,127,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
219,219,219,1918,Fire Station 19,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,14177.617694500001000,7503192.256889999800000,17,1047455,272.500000000000000,10,610,705,230233,5,3787,693.131728200000000,1986,-1524.134070099999900,0,323,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
220,220,220,2002,Fire Station 20,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,7509.848375720000100,2554307.441920000100000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
221,221,221,2007,Fire Station 20,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,10612.132546700001000,6101166.419850000200000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
222,222,222,2009,Fire Station 20,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,10736.535189300001000,6353403.380950000100000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,2,4188,2,0,404000000000.000000000000000,81.635681000000005,-179.311939999999990
223,223,223,2011,Fire Station 20,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,12126.878685000000000,6297791.710289999800000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
224,224,224,2017,Fire Station 20,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,11819.325706199999000,7357698.195020000500000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
225,225,225,2012,Fire Station 20,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,13230.705355300001000,10694555.015600000000000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
226,226,226,2013,Fire Station 20,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,12282.334772000000000,7507254.190870000000000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,1,2094,1,0,202000000000.000000000000000,40.820155000000000,-89.609317000000004
227,227,227,2018,Fire Station 20,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,9612.993149849999100,5788754.259890000300000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
228,228,228,2022,Fire Station 20,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,11260.038164500000000,6404202.986759999800000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
229,229,229,2026,Fire Station 20,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,14292.888299000000000,7472270.005640000100000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
230,230,230,1902,Fire Station 19,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,15761.625245699999000,11596189.970200000000000,48,2957509,490.000000000000000,45,1975,1463,415868,150,1505,1957.503331299999900,18078,-4304.353666799999700,0,817,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
231,231,231,112,Fire Central,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,16252.927741800000000,8575910.690150000200000,29,1786491,25.000000000000000,16,156,142,79996,1,65,1180.319343500000100,3928,-2597.716612100000000,0,120,3,6282,3,0,606000000000.000000000000000,122.105360000000000,-268.739557999999990
232,232,232,1210,Fire Station 12,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,7605.075886489999900,3531052.246270000000000,3,184809,0.000000000000000,0,0,0,0,0,0,122.119791000000010,0,-268.694943299999980,0,36,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
233,233,233,1307,Fire Station 13,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,6113.262398560000300,1886878.564040000100000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
234,234,234,1916,Fire Station 19,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,17552.260401700001000,13691933.074999999000000,7,431304,20.000000000000000,3,90,90,73100,0,640,285.453773599999980,0,-627.558663199999960,0,95,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
235,235,235,2025,Fire Station 20,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,31609.170481800000000,16534524.431900000000000,9,554535,35.000000000000000,2,200,200,48164,1,20,367.192373100000000,0,-806.673253100000010,0,180,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000